date,day_index,soc_trajectory,gpt_reported_cost,computed_cost_actual,computed_cost_forecast,milp_actual_cost,feasible,violations,api_cost_usd
2019-09-17,258,"[0.5, 0.5, 0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 0.7368, 0.4737, 0.2105, 0.2105, 0.2105, 0.2105, 0.2105, 0.2105, 0.2105, 0.2105, 0.2105, 0.0, 0.0, 0.0, 0.0, 0.0]",64500.0,43466.2428091718,65311.64440609194,43041.91180716066,False,t=8: discharge=12.3620 kW > dmax=12.36; t=10: discharge=12.3620 kW > dmax=12.36,0.013335
2019-09-18,259,"[0.5, 0.5, 0.5, 0.737, 0.974, 1.0, 1.0, 1.0, 1.0, 0.739, 0.478, 0.217, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",62000.0,49077.65606340633,65002.08198084854,48537.88471047093,True,,0.0146475
2019-09-19,260,"[0.5, 0.5, 0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 0.7375, 0.475, 0.475, 0.475, 0.475, 0.475, 0.475, 0.475, 0.475, 0.475, 0.475, 0.2125, 0.0, 0.0, 0.0, 0.0]",64448.33,52567.23496568421,64800.21662793001,52491.88906648199,True,,0.0138325
2019-09-20,261,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.211, 0.211, 0.211, 0.211, 0.737, 0.974, 1.0, 1.0, 1.0, 1.0, 1.0, 0.737, 0.474, 0.211, 0.0, 0.0]",60500.0,45206.48807598738,61583.8038037416,44547.60016100001,False,t=8: discharge=13.5738 kW > dmax=12.36; t=12: charge=27.3741 kW > cmax=12.36,0.0144275
2019-09-21,262,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.0]",43999.0,30142.551260000004,45072.34252369001,29196.013386869807,False,t=23: discharge=23.4840 kW > dmax=12.36,0.0137425
2019-09-22,263,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 0.7625, 0.525, 0.2875, 0.05, 0.0]",44351.56,27797.417787105263,44536.51244379631,27452.162532072023,True,,0.015355
2019-09-23,264,"[0.5, 0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7368, 0.4736, 0.2104, 0.0, 0.0, 0.0, 0.0]",60500.0,42436.25761702737,61822.36799521111,42169.4320817784,False,t=17: discharge=12.3620 kW > dmax=12.36; t=18: discharge=12.3620 kW > dmax=12.36; t=19: discharge=12.3620 kW > dmax=12.36,0.0165075
2019-09-24,265,"[0.5, 0.7375, 0.7375, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 0.7368, 0.4736, 0.4736, 0.4736, 0.4736, 0.4736, 0.4736, 0.4736, 0.4736, 0.4736, 0.4736, 0.2104, 0.2104, 0.2104, 0.2104, 0.0]",-883.04,45387.99855187032,64824.79135107476,44585.64988852631,False,t=8: discharge=12.3620 kW > dmax=12.36; t=9: discharge=12.3620 kW > dmax=12.36; t=19: discharge=12.3620 kW > dmax=12.36,0.020315
2019-09-25,266,"[0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7368, 0.4737, 0.2105, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",64500.0,50287.53042890484,65880.95546439057,49545.15373157894,False,t=8: discharge=12.3620 kW > dmax=12.36; t=10: discharge=12.3620 kW > dmax=12.36,0.0138975
2019-09-26,267,"[0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7895, 0.5263, 0.2632, 0.0, 0.0, 0.2375, 0.475, 0.7125, 0.7125, 0.7125, 0.7125, 0.5263, 0.2632, 0.0, 0.0, 0.0]",60500.0,45836.32830892463,61871.91490470068,45438.22488105262,False,t=9: discharge=12.3620 kW > dmax=12.36; t=11: discharge=12.3620 kW > dmax=12.36; t=21: discharge=12.3620 kW > dmax=12.36,0.01319
2019-09-27,268,"[0.5, 0.5, 0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 0.7382, 0.4764, 0.2146, 0.0, 0.0, 0.2375, 0.475, 0.7125, 0.95, 0.95, 0.95, 0.95, 0.6882, 0.4264, 0.1646, 0.0, 0.0]",61234.56,51136.09335633431,62641.91143578161,50955.78243891136,True,,0.01486
2019-09-28,269,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7368, 0.4736, 0.2104, 0.0, 0.0]",42613.25,36158.58802001011,43130.31030815011,35394.71287536843,False,t=19: discharge=12.3620 kW > dmax=12.36; t=20: discharge=12.3620 kW > dmax=12.36; t=21: discharge=12.3620 kW > dmax=12.36,0.0161975
2019-09-29,270,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7368, 0.4736, 0.2104, 0.0, 0.0, 0.0]",45383.59,27057.454101562947,46021.47253943972,26822.28875628809,False,t=18: discharge=12.3620 kW > dmax=12.36; t=19: discharge=12.3620 kW > dmax=12.36; t=20: discharge=12.3620 kW > dmax=12.36,0.01587
2019-09-30,271,"[0.5, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.25, 0.5, 0.75, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0]",65000.0,44952.94192631578,67630.58065250948,43888.88857646538,False,t=0: charge=13.0105 kW > cmax=12.36; t=1: charge=13.0105 kW > cmax=12.36; t=14: charge=13.0105 kW > cmax=12.36; t=15: charge=13.0105 kW > cmax=12.36; t=16: charge=13.0105 kW > cmax=12.36,0.0125775
2019-10-01,272,"[0.5, 0.618, 0.736, 0.854, 0.972, 1.0, 1.0, 1.0, 1.0, 0.854, 0.708, 0.562, 0.416, 0.27, 0.124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",43250.0,65431.89747948633,44463.95005295379,64909.6892634349,True,,0.0144025
2019-10-02,273,"[0.5, 0.2375, 0.0, 0.0, 0.0, 0.2375, 0.475, 0.7125, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.7125, 0.475, 0.2375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",34500.0,33968.39075499999,36105.76990443,32490.017741578944,True,,0.014565
2019-10-03,274,"[0.5, 0.5, 0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0]",-24.35,27098.245666315797,37640.82372091158,25710.070462481995,False,t=8: discharge=46.9680 kW > dmax=12.36; t=18: charge=39.0316 kW > cmax=12.36,0.01654
2019-10-04,275,"[0.5, 0.5, 0.737, 0.974, 1.0, 1.0, 1.0, 1.0, 0.737, 0.474, 0.211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",43200.0,49616.31019915368,45098.12329415669,49141.15322831856,True,,0.01441
2019-10-05,276,"[0.5, 0.5, 0.5, 0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 0.7375, 0.475, 0.2125, 0.0, 0.2375, 0.475, 0.7125, 0.7125, 0.7125, 0.7125, 0.45, 0.1875, 0.0, 0.0, 0.0]",29850.0,42679.94185442106,31001.375736354734,42244.83788105264,True,,0.0136725
2019-10-06,277,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7375, 0.475, 0.2125, 0.0, 0.0, 0.0]",48500.0,41842.61152052631,49421.3454678921,41641.94131401661,True,,0.0156525
2019-10-07,278,"[0.5, 0.5, 0.5, 0.5, 0.737, 0.974, 1.0, 1.0, 1.0, 0.737, 0.474, 0.474, 0.474, 0.474, 0.474, 0.474, 0.474, 0.474, 0.474, 0.474, 0.211, 0.0, 0.0, 0.0, 0.0]",52300.0,48106.931416437896,53885.93201229592,48033.985925,True,,0.01348
2019-10-08,279,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.7375, 0.975, 1.0, 1.0, 0.7368, 0.4737, 0.4737, 0.4737, 0.4737, 0.4737, 0.4737, 0.4737, 0.4737, 0.4737, 0.4737, 0.2105, 0.0, 0.0, 0.0, 0.0]",64140.15,36610.88390270694,64971.90336042895,35975.688256842106,False,t=8: discharge=12.3620 kW > dmax=12.36; t=19: discharge=12.3620 kW > dmax=12.36,0.016055
2019-10-09,280,"[0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7625, 0.525, 0.2875, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",65000.0,42414.58455794737,69084.80535184158,41861.44429905818,True,,0.0143025
2019-10-10,281,"[0.5, 0.5, 0.5, 0.5, 0.712, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.21, 0.0, 0.0, 0.0, 0.0]",48750.0,44860.419373010525,51653.14336074811,44339.2919008421,False,t=4: charge=14.9881 kW > cmax=12.36; t=19: discharge=37.1047 kW > dmax=12.36,0.0145175
2019-10-11,282,"[0.5, 0.5, 0.737, 0.974, 1.0, 1.0, 1.0, 1.0, 1.0, 0.737, 0.474, 0.211, 0.211, 0.211, 0.211, 0.211, 0.211, 0.211, 0.474, 0.211, 0.0, 0.0, 0.0, 0.0, 0.0]",48750.0,25445.19029097684,50664.940714556,24797.29337263157,False,t=17: charge=13.6871 kW > cmax=12.36,0.01432
2019-10-12,283,"[0.5, 0.2375, 0.0, 0.2375, 0.475, 0.7125, 0.95, 1.0, 1.0, 1.0, 1.0, 0.7625, 0.7625, 0.7625, 0.7625, 0.7625, 1.0, 1.0, 1.0, 1.0, 0.7375, 0.475, 0.2125, 0.0, 0.0]",37500.0,42843.30362684211,38093.62351716946,42340.715322,True,,0.0140625
2019-10-13,284,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",39800.0,26517.727920000005,41244.48125187158,26243.64166736842,False,t=12: charge=26.0211 kW > cmax=12.36; t=18: discharge=46.9680 kW > dmax=12.36,0.0140475
2019-10-14,285,"[0.5, 0.737, 0.974, 1.0, 1.0, 1.0, 1.0, 1.0, 0.737, 0.474, 0.211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",54000.0,47613.71275154527,56858.28511991364,46809.416163,True,,0.014485
2019-10-15,286,"[0.5, 0.5, 0.5, 0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7368, 0.4736, 0.2104, 0.0, 0.0, 0.0]",56750.0,48002.32198336674,58098.33694564919,47409.51101036841,False,t=18: discharge=12.3620 kW > dmax=12.36; t=19: discharge=12.3620 kW > dmax=12.36; t=20: discharge=12.3620 kW > dmax=12.36,0.0143475
2019-10-16,287,"[0.5, 0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7368, 0.4736, 0.4736, 0.4736, 0.4736, 0.4736, 0.4736, 0.4736, 0.4736, 0.2104, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",59655.41,46844.90034202777,60442.10952893742,45961.21841789473,False,t=8: discharge=12.3620 kW > dmax=12.36; t=9: discharge=12.3620 kW > dmax=12.36; t=17: discharge=12.3620 kW > dmax=12.36,0.0149525
2019-10-17,288,"[0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7375, 0.475, 0.2125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",59982.0,49424.11483721052,60815.24097466842,48456.10404821053,True,,0.018045
2019-10-18,289,"[0.5, 0.7368, 0.9736, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7368, 0.4736, 0.4736, 0.4736, 0.4736, 0.4736, 0.4736, 0.4736, 0.4736, 0.2105, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",58200.0,50015.38802911411,60222.783295409376,49439.79223855956,False,t=8: discharge=12.3620 kW > dmax=12.36; t=9: discharge=12.3620 kW > dmax=12.36,0.0143525
2019-10-19,290,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.7375, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7368, 0.4737, 0.2105, 0.0, 0.0, 0.0]",41855.65,35696.36463786527,42336.38251804201,34886.395149750686,False,t=18: discharge=12.3620 kW > dmax=12.36; t=20: discharge=12.3620 kW > dmax=12.36,0.0191775
2019-10-20,291,"[0.5, 0.2382, 0.0, 0.0, 0.0, 0.2375, 0.475, 0.7125, 0.95, 1.0, 1.0, 0.7382, 0.5264, 0.5264, 0.5264, 0.7639, 1.0, 1.0, 1.0, 0.7382, 0.4764, 0.2146, 0.0, 0.0, 0.0]",34500.0,25370.21642588632,35756.0969076291,25169.233202000003,True,,0.0164775
2019-10-21,292,"[0.5, 0.737, 0.974, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.737, 0.474, 0.211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",51234.56,40160.9362835958,55413.12875252533,39130.00829942936,True,,0.014925
2019-10-22,293,"[0.5, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",57424.23,39908.35160526315,58291.66064631369,39451.312632631576,False,t=0: charge=13.0105 kW > cmax=12.36; t=1: charge=13.0105 kW > cmax=12.36,0.0147175
2019-10-23,294,"[0.5, 0.5, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",61234.56,39804.00533052631,63009.007414973166,39124.62947368421,False,t=1: charge=13.0105 kW > cmax=12.36; t=2: charge=13.0105 kW > cmax=12.36,0.0138225
2019-10-24,295,"[0.5, 0.737, 0.974, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.739, 0.478, 0.217, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",59200.0,37963.80175105263,60873.42264950648,37311.722694,True,,0.01434
2019-10-25,296,,,,,34074.79417346538,False,SOC parse failed (got 0 values),0.0
2019-10-26,297,,,,,25629.30687513573,False,SOC parse failed (got 0 values),0.0
2019-10-27,298,,,,,23357.09185927978,False,SOC parse failed (got 0 values),0.0
2019-10-28,299,,,,,38194.009947,False,SOC parse failed (got 0 values),0.0
2019-10-29,300,,,,,39786.97181631578,False,SOC parse failed (got 0 values),0.0
2019-10-30,301,,,,,40726.64095263158,False,SOC parse failed (got 0 values),0.0
2019-10-31,302,,,,,37819.08492566204,False,SOC parse failed (got 0 values),0.0
2019-11-01,303,,,,,62482.452742631576,False,SOC parse failed (got 0 values),0.0
2019-11-02,304,,,,,42929.56834105263,False,SOC parse failed (got 0 values),0.0
2019-11-03,305,,,,,38016.36181905817,False,SOC parse failed (got 0 values),0.0
2019-11-04,306,,,,,49647.96308168422,False,SOC parse failed (got 0 values),0.0
2019-11-05,307,,,,,33161.53906947369,False,SOC parse failed (got 0 values),0.0
2019-11-06,308,,,,,41982.915663000014,False,SOC parse failed (got 0 values),0.0
2019-11-07,309,,,,,48168.30558057895,False,SOC parse failed (got 0 values),0.0
2019-11-08,310,,,,,33989.9379168421,False,SOC parse failed (got 0 values),0.0
2019-11-09,311,,,,,39768.09004698061,False,SOC parse failed (got 0 values),0.0
2019-11-10,312,,,,,46676.51276044321,False,SOC parse failed (got 0 values),0.0
2019-11-11,313,,,,,37561.54400487535,False,SOC parse failed (got 0 values),0.0
2019-11-12,314,,,,,45489.3018530748,False,SOC parse failed (got 0 values),0.0
2019-11-13,315,,,,,46394.08902000001,False,SOC parse failed (got 0 values),0.0
2019-11-14,316,,,,,46924.95882947368,False,SOC parse failed (got 0 values),0.0
2019-11-15,317,,,,,46801.34511623268,False,SOC parse failed (got 0 values),0.0
2019-11-16,318,,,,,32689.949659091413,False,SOC parse failed (got 0 values),0.0
2019-11-17,319,,,,,25730.82782,False,SOC parse failed (got 0 values),0.0
2019-11-18,320,,,,,46255.826189750696,False,SOC parse failed (got 0 values),0.0
2019-11-19,321,,,,,52227.60702077563,False,SOC parse failed (got 0 values),0.0
2019-11-20,322,,,,,48702.94257908309,False,SOC parse failed (got 0 values),0.0
2019-11-21,323,,,,,47461.35666799999,False,SOC parse failed (got 0 values),0.0
2019-11-22,324,,,,,43789.98768981717,False,SOC parse failed (got 0 values),0.0
2019-11-23,325,,,,,30923.566704376728,False,SOC parse failed (got 0 values),0.0
2019-11-24,326,,,,,25935.071689473683,False,SOC parse failed (got 0 values),0.0
2019-11-25,327,,,,,42218.268639612186,False,SOC parse failed (got 0 values),0.0
2019-11-26,328,,,,,43994.33187900001,False,SOC parse failed (got 0 values),0.0
2019-11-27,329,,,,,39315.86419288089,False,SOC parse failed (got 0 values),0.0
2019-11-28,330,,,,,42981.49853667036,False,SOC parse failed (got 0 values),0.0
2019-11-29,331,,,,,40674.90528958449,False,SOC parse failed (got 0 values),0.0
2019-11-30,332,,,,,34408.29189021883,False,SOC parse failed (got 0 values),0.0
2019-12-01,333,,,,,49188.544965207766,False,SOC parse failed (got 0 values),0.0
2019-12-02,334,,,,,49406.42247221053,False,SOC parse failed (got 0 values),0.0
2019-12-03,335,,,,,41553.714458639886,False,SOC parse failed (got 0 values),0.0
2019-12-04,336,,,,,49072.45620443213,False,SOC parse failed (got 0 values),0.0
2019-12-05,337,,,,,24483.991161578942,False,SOC parse failed (got 0 values),0.0
2019-12-06,338,,,,,44357.28571737949,False,SOC parse failed (got 0 values),0.0
2019-12-07,339,,,,,49927.321195,False,SOC parse failed (got 0 values),0.0
2019-12-08,340,,,,,42934.68714825486,False,SOC parse failed (got 0 values),0.0
2019-12-09,341,,,,,39940.30440547368,False,SOC parse failed (got 0 values),0.0
2019-12-10,342,,,,,31096.079579224377,False,SOC parse failed (got 0 values),0.0
2019-12-11,343,,,,,42962.429211,False,SOC parse failed (got 0 values),0.0
2019-12-12,344,,,,,46843.7733616842,False,SOC parse failed (got 0 values),0.0
2019-12-13,345,,,,,42822.40738999999,False,SOC parse failed (got 0 values),0.0
2019-12-14,346,,,,,30412.791625961218,False,SOC parse failed (got 0 values),0.0
2019-12-15,347,,,,,26240.79073789473,False,SOC parse failed (got 0 values),0.0
2019-12-16,348,,,,,40221.32689616066,False,SOC parse failed (got 0 values),0.0
2019-12-17,349,,,,,39247.16176398892,False,SOC parse failed (got 0 values),0.0
2019-12-18,350,,,,,37178.65574542936,False,SOC parse failed (got 0 values),0.0
2019-12-19,351,,,,,42181.389212310256,False,SOC parse failed (got 0 values),0.0
2019-12-20,352,,,,,33577.490169000004,False,SOC parse failed (got 0 values),0.0
2019-12-21,353,,,,,19759.875476,False,SOC parse failed (got 0 values),0.0
2019-12-22,354,,,,,15996.107143490304,False,SOC parse failed (got 0 values),0.0
2019-12-23,355,,,,,20015.761178,False,SOC parse failed (got 0 values),0.0
2019-12-24,356,,,,,17887.82833769529,False,SOC parse failed (got 0 values),0.0
2019-12-25,357,,,,,11115.525362382272,False,SOC parse failed (got 0 values),0.0
2019-12-26,358,,,,,18945.85368216066,False,SOC parse failed (got 0 values),0.0
2019-12-27,359,,,,,30073.885964210524,False,SOC parse failed (got 0 values),0.0
2019-12-28,360,,,,,21593.609835789477,False,SOC parse failed (got 0 values),0.0
2019-12-29,361,,,,,18304.43343157895,False,SOC parse failed (got 0 values),0.0
2019-12-30,362,,,,,25582.81545080333,False,SOC parse failed (got 0 values),0.0
2019-12-31,363,,,,,28614.667296,False,SOC parse failed (got 0 values),0.0
2019-10-25,296,"[0.5, 0.737, 0.974, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.739, 0.478, 0.478, 0.478, 0.478, 0.478, 0.478, 0.478, 0.478, 0.478, 0.478, 0.217, 0.0, 0.0, 0.0, 0.0]",56200.0,34353.944904084216,59184.54979851005,34074.79417346538,True,,0.014395
2019-10-26,297,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.737, 0.974, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.737, 0.474, 0.211, 0.0, 0.0, 0.0]",36500.0,26085.674760985265,37687.866532282525,25629.30687513573,True,,0.0171975
2019-10-27,298,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.737, 0.974, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.739, 0.478, 0.217, 0.0, 0.0, 0.0, 0.0]",35000.0,23606.662808096837,37776.63804893148,23357.09185927978,True,,0.014125
2019-10-28,299,"[0.5, 0.737, 0.974, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.737, 0.474, 0.211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",55000.0,38716.560532004216,57924.16654247594,38194.009947,True,,0.013565
2019-10-29,300,"[0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7382, 0.4764, 0.2146, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",54000.0,40351.456840109466,58380.8607926781,39786.97181631578,True,,0.015335
2019-10-30,301,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",60456.76,40553.86116315789,60799.97583911632,40726.64095263158,False,t=5: charge=26.0211 kW > cmax=12.36; t=18: discharge=46.9680 kW > dmax=12.36,0.01311
2019-10-31,302,"[0.5, 0.5, 0.5, 0.737, 0.974, 1.0, 1.0, 1.0, 1.0, 0.737, 0.474, 0.474, 0.474, 0.474, 0.711, 0.711, 0.711, 0.711, 0.448, 0.185, 0.0, 0.0, 0.0, 0.0, 0.0]",61234.56,37895.81690902315,62529.89596060059,37819.08492566204,True,,0.01476
2019-11-01,303,"[0.5, 0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7632, 0.5263, 0.2895, 0.0526, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",47200.0,62942.85828691663,48485.417686050205,62482.452742631576,True,,0.014635
2019-11-02,304,"[0.5, 0.5, 0.7368, 0.9736, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7632, 0.5264, 0.2896, 0.0528, 0.0, 0.0, 0.0]",24500.0,43369.04262228884,25690.797911660076,42929.56834105263,True,,0.0130475
2019-11-03,305,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.7375, 0.975, 0.975, 0.975, 0.975, 0.975, 0.7125, 0.45, 0.1875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-3857.85,38902.146205,40303.05403392999,38016.36181905817,True,,0.016645
2019-11-04,306,"[0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7375, 0.7375, 0.7375, 0.7375, 0.7375, 0.7375, 0.475, 0.2125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",65423.93,50130.33197152632,65835.8664877179,49647.96308168422,True,,0.01759
2019-11-05,307,"[0.5, 0.5, 0.5, 0.5, 0.7475, 0.995, 1.0, 1.0, 1.0, 0.7475, 0.495, 0.2425, 0.0, 0.0, 0.2375, 0.475, 0.7125, 0.7125, 0.7125, 0.7125, 0.7125, 0.46, 0.2075, 0.0, 0.0]",48200.0,33538.46334538947,49021.71803415863,33161.53906947369,False,t=3: charge=12.8804 kW > cmax=12.36; t=4: charge=12.8804 kW > cmax=12.36,0.01256
2019-11-06,308,"[0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7375, 0.475, 0.2125, 0.0, 0.0, 0.0, 0.0]",53000.0,42306.72735031579,54847.998622772626,41982.915663000014,True,,0.013595
2019-11-07,309,"[0.5, 0.5, 0.5, 0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7368, 0.4736, 0.2104, 0.0, 0.0, 0.0, 0.0]",58234.67,48223.31484995032,59714.073485030036,48168.30558057895,False,t=17: discharge=12.3620 kW > dmax=12.36; t=18: discharge=12.3620 kW > dmax=12.36; t=19: discharge=12.3620 kW > dmax=12.36,0.013665
2019-11-08,310,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.737, 0.974, 1.0, 1.0, 1.0, 0.737, 0.737, 0.737, 0.737, 0.974, 1.0, 1.0, 1.0, 1.0, 1.0, 0.737, 0.474, 0.211, 0.0, 0.0]",50200.0,34556.51140202947,50608.78731892577,33989.9379168421,True,,0.015245
2019-11-09,311,"[0.5, 0.7375, 0.7375, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 0.7382, 0.4764, 0.4764, 0.4764, 0.4764, 0.7139, 0.7139, 0.7139, 0.7139, 0.7139, 0.7139, 0.4518, 0.1896, 0.0, 0.0, 0.0]",62000.0,39968.264469964626,64431.62649563689,39768.09004698061,True,,0.013555
2019-11-10,312,"[0.5, 0.239, 0.0, 0.0, 0.0, 0.237, 0.474, 0.474, 0.474, 0.474, 0.474, 0.474, 0.474, 0.474, 0.711, 0.948, 1.0, 1.0, 1.0, 0.739, 0.478, 0.217, 0.0, 0.0, 0.0]",40500.0,47535.687382673685,41430.689507152965,46676.51276044321,True,,0.014315
